Student_ID,Attendance_Percent,Average_Marks,Assignments_Submitted,Late_Submissions,Previous_Failures,Attendance_Trend,Absenteeism_Risk,Late_Submission_Risk,Dropout_Risk
3005,66,53,4,9,3,Increasing,Low,Low,Low
3006,53,68,2,3,2,Increasing,Medium,Low,High
3007,31,73,6,1,1,Increasing,High,Low,Medium
3008,43,50,1,1,4,Stable,Medium,Low,Low
3009,39,77,2,3,2,Decreasing,High,Low,Low
3010,64,61,0,3,0,Stable,Medium,Low,High
3011,54,77,7,1,0,Stable,High,Low,Medium
3012,32,49,1,6,2,Stable,Medium,High,Low
3013,46,44,6,5,4,Decreasing,High,High,High
3014,41,82,10,10,0,Stable,High,High,High
3015,83,38,8,2,4,Decreasing,Low,High,High
3016,53,91,5,7,3,Decreasing,High,High,High
3017,58,27,1,7,2,Decreasing,High,High,Low
3018,72,22,1,0,3,Stable,High,Low,Low
3019,54,86,8,2,0,Decreasing,High,Low,Medium
3020,89,36,9,4,4,Decreasing,Low,Low,High
3021,94,33,7,1,3,Increasing,Low,Low,Medium
3022,57,28,8,4,0,Stable,High,Low,High
3023,45,81,3,10,1,Increasing,Low,High,Medium
3024,76,40,3,9,3,Increasing,Low,High,Low
3025,87,95,1,2,1,Stable,Medium,Low,Medium
3026,56,56,9,8,1,Increasing,High,High,Low
3027,82,30,0,10,0,Decreasing,High,High,Low
3028,71,39,9,0,2,Increasing,Medium,Low,Low
3029,88,54,3,3,4,Increasing,Low,Low,Medium
3030,76,72,9,9,0,Decreasing,Medium,Low,Medium
3031,63,66,9,5,3,Increasing,Low,High,Medium
3032,66,94,10,8,4,Decreasing,Low,High,Low
3033,35,71,7,2,2,Stable,Low,Low,Low
3034,36,27,1,2,0,Increasing,Low,Low,Low
3035,54,23,10,4,2,Stable,High,Low,Medium
3036,62,46,7,6,3,Increasing,Low,High,High
3037,84,63,0,4,0,Decreasing,Low,Low,Low
3038,87,59,0,10,3,Increasing,Low,High,Low
3039,36,66,3,7,4,Stable,High,High,Low
3040,86,63,6,4,4,Decreasing,Low,High,Medium
3041,41,67,8,6,2,Decreasing,High,High,High
3042,45,71,4,5,2,Stable,High,High,High
3043,72,87,1,9,4,Stable,High,High,Low
3044,36,30,6,1,1,Increasing,High,Low,Low
3045,80,96,10,2,4,Increasing,Medium,Low,High
3046,61,92,1,10,0,Decreasing,Low,High,Low
3047,37,23,8,10,3,Stable,High,High,High
3048,74,95,8,3,4,Stable,High,Low,Medium
3049,88,92,2,4,4,Increasing,Low,High,Medium
3050,33,96,7,8,3,Increasing,Low,Low,Medium
3051,96,67,10,5,3,Decreasing,Low,High,High
3052,58,45,3,0,0,Stable,High,High,High
3053,58,96,2,2,3,Stable,High,Low,Low
3054,57,58,0,6,2,Stable,High,High,High
3055,73,77,4,7,4,Stable,Medium,High,Low
3056,33,38,10,6,3,Increasing,High,High,High
3057,38,96,3,4,0,Increasing,High,High,Low
3058,34,96,0,9,3,Increasing,Low,High,Low
3059,85,77,9,7,4,Decreasing,Low,High,High
3060,79,47,7,8,1,Stable,Medium,High,High
3061,44,85,7,6,3,Increasing,High,Low,High
3062,61,29,7,10,2,Stable,High,Low,High
3063,57,96,2,8,4,Increasing,High,High,High
3064,51,77,5,0,0,Decreasing,High,Low,Medium
3065,46,92,6,8,4,Increasing,High,High,Low
3066,88,33,8,2,1,Decreasing,Low,Low,Medium
3067,86,34,4,5,0,Stable,Low,High,Medium
3068,55,52,8,7,1,Increasing,High,High,High
3069,54,36,5,2,1,Increasing,Medium,Low,High
3070,39,43,9,3,2,Increasing,High,Low,Low
3071,74,49,9,6,3,Stable,Medium,High,High
3072,40,81,9,6,2,Decreasing,High,High,Low
3073,82,32,3,3,2,Decreasing,Low,High,Medium
3074,97,81,0,8,2,Increasing,Medium,High,High
3075,57,66,0,2,0,Stable,High,Low,High
3076,94,35,9,7,3,Decreasing,Medium,High,High
3077,78,85,4,7,3,Decreasing,Medium,High,Low
3078,76,62,2,3,0,Decreasing,Low,High,Low
3079,81,27,4,6,2,Decreasing,Medium,High,High
3080,83,22,4,3,2,Decreasing,Low,Low,Low
3081,89,31,0,0,1,Increasing,Medium,High,High
3082,86,35,7,0,1,Increasing,Low,Low,Medium
3083,76,97,4,0,4,Increasing,Low,Low,Medium
3084,60,99,4,1,1,Decreasing,High,Low,Low
3085,75,78,8,5,3,Decreasing,Low,Low,Medium
3086,55,68,7,9,0,Decreasing,High,High,High
3087,34,82,0,10,2,Increasing,High,High,Medium
3088,81,81,2,4,4,Decreasing,Low,High,Low
3089,83,68,6,10,1,Increasing,Low,Low,Low
3090,62,70,0,1,4,Decreasing,High,Low,High
3091,79,52,0,7,0,Increasing,Medium,High,Low
3092,67,49,4,8,0,Stable,High,High,Low
3093,56,78,8,6,4,Decreasing,High,High,Low
3094,44,95,5,8,4,Decreasing,High,High,Low
3095,90,34,9,3,4,Increasing,Medium,Low,Low
3096,50,42,1,6,2,Decreasing,High,High,High
3097,75,97,10,4,3,Increasing,Medium,High,High
3098,98,64,8,4,1,Increasing,Medium,High,Medium
3099,35,81,5,2,1,Stable,High,Low,Low
3100,67,98,4,8,1,Stable,High,High,Low
3101,91,90,4,9,4,Decreasing,High,High,High
3102,91,34,2,4,4,Decreasing,Low,High,High
3103,75,65,5,5,4,Increasing,Low,Low,Low
3104,42,83,3,2,2,Increasing,High,High,Medium
3105,32,65,9,9,2,Increasing,High,High,High
3106,35,75,1,6,2,Increasing,High,High,Medium
3107,37,63,2,8,2,Decreasing,High,High,High
3108,73,94,8,8,0,Stable,High,Low,Low
3109,62,48,10,9,2,Decreasing,Medium,Low,Low
3110,79,81,10,9,2,Decreasing,Medium,High,Low
3111,40,71,8,4,2,Decreasing,High,Low,High
3112,57,73,5,6,1,Stable,High,High,Low
3113,99,76,9,2,1,Decreasing,Medium,Low,Medium
3114,70,85,9,5,1,Stable,Low,High,Medium
3115,45,41,8,7,3,Increasing,High,High,High
3116,97,39,3,7,0,Decreasing,Low,High,Low
3117,77,52,10,1,4,Increasing,Low,Low,Low
3118,85,91,4,5,2,Increasing,Medium,High,High
3119,93,44,9,6,1,Increasing,Low,High,Low
3120,88,65,5,6,0,Decreasing,Low,High,Medium
3121,91,92,8,2,2,Increasing,Low,Low,Low
3122,40,76,4,8,3,Decreasing,High,High,Low
3123,47,24,7,1,4,Increasing,High,Low,Low
3124,48,74,10,10,2,Decreasing,Medium,High,Low
3125,84,80,0,2,4,Decreasing,Low,Low,High
3126,55,27,4,10,2,Decreasing,High,High,Low
3127,35,35,9,1,3,Increasing,High,Low,High
3128,33,67,0,10,0,Decreasing,High,High,Medium
3129,58,80,9,8,4,Increasing,High,High,High
3130,88,34,5,3,4,Stable,Medium,Low,High
3131,46,84,6,1,0,Increasing,High,Low,Medium
3132,72,41,4,2,4,Increasing,Low,Low,Low
3133,95,22,0,3,1,Decreasing,High,High,High
3134,63,73,5,9,0,Increasing,Low,High,High
3135,37,33,9,5,3,Stable,High,Low,Medium
3136,42,55,4,4,2,Decreasing,High,High,Low
3137,37,86,5,2,2,Increasing,High,Low,High
3138,94,29,10,9,0,Increasing,Medium,High,Low
3139,72,68,9,7,1,Decreasing,High,High,High
3140,68,84,6,7,3,Decreasing,High,High,High
3141,88,76,6,6,2,Increasing,Medium,High,Medium
3142,73,46,1,2,2,Increasing,Medium,Low,Low
3143,38,94,2,0,1,Decreasing,High,High,High
3144,66,24,5,4,4,Decreasing,High,High,High
3145,65,90,2,0,0,Stable,High,High,Low
3146,57,76,1,5,1,Stable,High,High,Low
3147,71,34,3,10,1,Stable,Low,High,Medium
3148,72,95,4,6,1,Decreasing,High,High,High
3149,71,49,10,4,1,Decreasing,High,Low,Low
3150,95,39,9,3,4,Decreasing,Medium,Low,Low
3151,84,56,8,1,3,Increasing,Low,High,High
3152,77,22,2,4,1,Decreasing,Medium,High,High
3153,51,92,2,8,1,Increasing,Low,High,Low
3154,56,60,5,3,0,Decreasing,High,High,Low
3155,96,58,4,1,2,Decreasing,Medium,High,Low
3156,42,45,5,5,4,Increasing,High,Low,Low
3157,74,21,6,7,1,Decreasing,Medium,High,Medium
3158,39,42,10,1,3,Decreasing,High,Low,Low
3159,38,42,2,8,3,Decreasing,High,High,High
3160,83,35,4,6,3,Stable,Medium,High,High
3161,56,28,7,1,0,Decreasing,High,Low,Low
3162,63,32,3,10,3,Increasing,Medium,High,Low
3163,30,47,9,4,0,Increasing,High,High,Low
3164,61,46,1,4,4,Increasing,High,High,High
3165,96,70,3,6,3,Decreasing,Medium,High,Low
3166,49,83,1,4,2,Increasing,High,High,Low
3167,64,71,2,10,1,Stable,Medium,High,Medium
3168,46,57,3,5,4,Increasing,Medium,High,Low
3169,47,84,3,8,2,Decreasing,High,High,High
3170,74,37,9,2,4,Stable,Low,Low,High
3171,82,82,8,2,3,Increasing,Medium,Low,Low
3172,97,70,9,7,4,Stable,Low,High,Low
3173,94,28,5,9,4,Increasing,Low,High,Low
3174,30,32,8,5,4,Decreasing,High,High,Low
3175,87,59,3,9,0,Stable,Medium,High,High
3176,55,74,8,2,2,Increasing,High,Low,High
3177,49,98,10,1,3,Increasing,High,Low,High
3178,39,62,8,1,1,Stable,Low,Low,Low
3179,88,63,5,1,3,Stable,Medium,Low,Medium
3180,70,87,4,4,3,Stable,Low,High,Medium
3181,34,52,2,4,0,Stable,High,High,Low
3182,94,43,4,0,0,Increasing,Medium,Low,Medium
3183,46,55,2,1,4,Increasing,High,High,High
3184,51,29,4,1,3,Increasing,High,Low,High
3185,70,39,4,3,2,Decreasing,High,Low,High
3186,97,94,1,6,0,Stable,Medium,High,Medium
3187,98,31,8,2,0,Increasing,High,Low,Low
3188,40,81,6,4,2,Stable,High,High,Medium
3189,85,37,5,10,0,Stable,Medium,Low,Low
3190,80,82,4,8,2,Increasing,Low,High,Medium
3191,50,44,3,4,1,Stable,High,Low,Medium
3192,55,31,7,8,2,Stable,High,High,Low
3193,48,40,1,0,1,Stable,High,Low,High
3194,89,44,7,8,4,Stable,High,Low,High
3195,76,30,0,4,4,Stable,Low,High,Medium
3196,55,83,9,7,0,Increasing,High,Low,High
3197,69,92,0,4,2,Increasing,Medium,High,Low
3198,34,69,2,5,0,Stable,High,Low,High
3199,50,81,4,7,2,Stable,High,High,High
3200,33,68,5,1,0,Stable,High,High,High
3201,52,33,3,2,4,Decreasing,High,Low,High
3202,44,20,6,10,4,Stable,High,High,High
3203,37,44,6,8,0,Decreasing,High,Low,Medium
3204,70,78,1,4,2,Decreasing,Medium,High,High
3205,48,91,1,4,3,Decreasing,High,High,High
3206,75,88,1,8,2,Increasing,Low,High,High
3207,57,24,1,9,0,Decreasing,High,High,High
3208,97,38,8,2,2,Stable,Medium,Low,Low
3209,44,42,4,3,1,Stable,High,Low,Medium
3210,66,28,10,6,2,Increasing,Low,High,High
3211,30,69,7,1,4,Increasing,High,Low,High
3212,96,35,4,7,4,Stable,Medium,High,Low
3213,53,52,10,4,1,Increasing,High,High,Low
3214,56,21,4,0,2,Increasing,High,High,Low
3215,69,33,0,2,3,Decreasing,High,Low,High
3216,92,20,5,8,2,Decreasing,Low,High,High
3217,90,77,3,4,4,Increasing,Medium,High,Low
3218,65,35,2,7,4,Stable,Medium,High,High
3219,53,98,5,0,0,Decreasing,High,Low,Medium
3220,53,66,1,6,4,Stable,High,High,High
3221,33,63,7,6,0,Increasing,High,High,High
3222,96,99,0,7,4,Stable,Medium,High,High
3223,63,33,8,2,4,Stable,Low,Low,Medium
3224,86,43,7,0,3,Stable,Medium,Low,Low
3225,78,74,0,10,0,Stable,Low,High,High
3226,82,34,9,8,0,Increasing,Medium,High,High
3227,52,91,8,0,4,Increasing,High,Low,Low
3228,98,53,1,10,0,Decreasing,High,High,High
3229,82,21,2,5,4,Decreasing,Low,Low,Low
3230,91,46,1,8,4,Decreasing,Medium,High,Low
3231,70,93,7,1,2,Decreasing,High,Low,High
3232,86,91,1,3,0,Stable,Low,Low,Medium
3233,89,42,9,1,1,Decreasing,Medium,Low,Low
3234,83,87,1,3,0,Decreasing,Low,Low,Medium
3235,99,33,0,1,0,Stable,Low,High,High
3236,86,82,6,0,3,Increasing,Medium,Low,Medium
3237,39,84,1,10,1,Decreasing,High,High,Low
3238,69,87,9,2,1,Increasing,Medium,Low,Low
3239,36,82,4,7,3,Decreasing,High,High,Medium
3240,67,83,4,4,3,Increasing,High,High,High
3241,90,51,2,3,0,Decreasing,Low,High,Medium
3242,32,98,2,4,2,Increasing,High,High,High
3243,80,32,2,5,3,Increasing,Medium,High,High
3244,76,85,5,5,1,Decreasing,Medium,High,Medium
3245,97,38,3,4,1,Increasing,Low,Low,Low
3246,67,43,2,10,0,Decreasing,Medium,High,High
3247,65,30,1,5,2,Decreasing,Medium,Low,Low
3248,70,78,2,8,4,Stable,Low,High,High
3249,98,34,3,4,3,Decreasing,Medium,High,Medium
3250,42,29,5,5,3,Decreasing,High,High,Low
3251,87,60,3,3,0,Decreasing,High,Low,High
3252,79,46,7,2,2,Decreasing,High,Low,High
3253,59,79,2,5,1,Stable,High,High,High
3254,91,92,2,10,1,Stable,Medium,High,Low
3255,54,71,2,10,4,Stable,High,High,High
3256,56,47,7,4,1,Stable,High,Low,High
3257,80,84,3,3,3,Increasing,Low,Low,Low
3258,86,36,0,4,4,Decreasing,Medium,High,Medium
3259,76,63,1,6,2,Stable,Low,High,High
3260,68,29,9,0,4,Decreasing,Medium,Low,Medium
3261,45,82,1,0,2,Stable,High,Low,Medium
3262,51,66,2,10,1,Decreasing,High,High,High
3263,83,57,5,0,0,Increasing,Low,Low,Medium
3264,50,89,7,1,4,Stable,High,High,High
3265,45,95,0,8,4,Increasing,High,High,Low
3266,88,72,8,4,3,Increasing,Low,High,High
3267,60,97,0,8,3,Decreasing,High,High,High
3268,71,63,9,4,2,Stable,High,High,Low
3269,61,93,1,6,0,Increasing,Medium,High,Medium
3270,88,73,2,5,3,Decreasing,Medium,High,High
3271,63,39,6,1,3,Decreasing,High,Low,Low
3272,38,98,8,2,1,Decreasing,High,Low,Low
3273,40,50,2,4,1,Increasing,High,High,High
3274,39,26,7,3,3,Decreasing,High,High,Low
3275,46,77,8,10,2,Decreasing,High,High,Medium
3276,97,29,9,5,0,Decreasing,Low,High,Low
3277,77,29,6,7,3,Increasing,Medium,High,Low
3278,81,58,3,7,2,Decreasing,Low,High,Low
3279,54,47,3,2,2,Increasing,High,Low,Low
3280,50,49,3,3,3,Decreasing,High,Low,Low
3281,94,56,5,0,2,Increasing,Medium,Low,High
3282,92,86,3,1,4,Increasing,Low,Low,Low
3283,80,62,4,8,2,Stable,Medium,High,High
3284,65,98,8,9,3,Stable,Low,Low,Low
3285,95,71,6,9,2,Stable,High,Low,Low
3286,44,75,7,1,3,Increasing,High,High,High
3287,68,95,4,5,1,Decreasing,High,High,High
3288,99,87,4,6,3,Decreasing,Low,High,Low
3289,30,28,10,5,2,Increasing,High,Low,High
3290,52,42,6,7,3,Decreasing,High,High,High
3291,68,82,10,8,0,Increasing,Medium,High,Low
3292,86,80,7,7,3,Decreasing,Medium,High,High
3293,63,59,8,4,3,Increasing,High,High,Low
3294,70,63,1,7,0,Stable,Medium,High,High
3295,42,43,2,9,0,Stable,High,Low,Low
3296,99,70,1,9,0,Decreasing,Low,High,Low
3297,35,77,9,8,4,Decreasing,High,Low,Medium
3298,81,52,6,7,3,Decreasing,Medium,Low,Low
3299,32,35,1,1,0,Decreasing,High,Low,Medium
3300,92,41,1,1,0,Stable,Medium,Low,Medium
3301,78,76,1,2,1,Stable,Low,Low,Medium
3302,76,81,3,6,4,Increasing,Medium,High,Low
3303,84,90,0,8,3,Decreasing,High,Low,Medium
3304,93,91,1,7,2,Stable,Low,High,Low
3305,94,89,2,8,4,Increasing,Medium,High,Medium
3306,96,49,6,5,4,Increasing,Low,High,High
3307,44,42,9,0,1,Increasing,High,Low,High
3308,61,51,0,3,3,Stable,Medium,Low,High
3309,97,76,5,5,3,Increasing,Medium,Low,Low
3310,47,28,2,5,0,Decreasing,High,High,Low
3311,72,50,2,7,0,Increasing,Medium,High,Low
3312,64,90,3,0,4,Increasing,Medium,High,Low
3313,87,28,3,10,1,Stable,Low,High,High
3314,62,32,6,1,3,Increasing,High,High,High
3315,43,77,2,1,1,Stable,High,Low,Medium
3316,63,22,7,5,2,Stable,High,High,High
3317,90,54,7,10,3,Decreasing,Medium,Low,High
3318,33,40,10,6,0,Increasing,High,High,High
3319,88,83,6,1,4,Decreasing,Medium,Low,Low
3320,58,71,1,4,1,Decreasing,High,High,Medium
3321,35,53,4,5,0,Increasing,High,High,High
3322,78,54,5,3,4,Increasing,Low,Low,Medium
3323,69,34,9,0,0,Stable,High,Low,High
3324,94,25,3,2,3,Increasing,Medium,High,Medium
3325,98,51,9,9,1,Stable,Medium,High,High
3326,56,71,4,8,2,Decreasing,High,Low,Low
3327,35,47,8,5,0,Decreasing,High,High,High
3328,42,83,10,1,1,Stable,Low,High,Low
3329,93,98,6,8,3,Increasing,Medium,High,Low
3330,91,97,1,3,0,Increasing,Medium,Low,Medium
3331,48,38,10,10,3,Stable,High,Low,Low
3332,72,34,0,7,2,Decreasing,High,High,High
3333,49,25,1,9,2,Stable,High,High,High
3334,97,92,2,6,4,Increasing,Medium,High,High
3335,73,57,10,10,4,Increasing,High,High,Low
3336,52,45,1,2,4,Stable,High,Low,High
3337,31,70,10,7,3,Increasing,High,High,High
3338,51,92,2,3,4,Decreasing,High,High,High
3339,86,72,9,1,1,Stable,Low,Low,Low
3340,36,75,10,10,3,Decreasing,High,High,High
3341,85,78,10,4,3,Decreasing,Medium,Low,Medium
3342,96,89,8,0,4,Stable,Low,Low,Medium
3343,45,97,3,7,4,Stable,High,Low,High
3344,80,77,8,7,3,Increasing,Low,Low,Low
3345,41,32,10,2,2,Increasing,High,Low,High
3346,82,62,2,0,2,Stable,Medium,Low,Low
3347,34,95,0,3,4,Stable,High,Low,Low
3348,56,70,10,8,2,Increasing,High,Low,High
3349,41,38,4,8,1,Increasing,High,Low,Medium
3350,46,40,9,0,1,Increasing,High,Low,Low
3351,35,43,9,10,1,Stable,High,High,High
3352,34,45,1,6,3,Stable,High,High,High
3353,86,64,3,5,3,Increasing,Medium,High,Low
3354,57,47,1,6,3,Decreasing,High,High,High
3355,98,48,1,6,3,Decreasing,Medium,Low,Low
3356,88,36,2,7,3,Increasing,Low,High,Low
3357,62,87,4,7,4,Stable,Low,High,Medium
3358,91,63,3,9,2,Stable,Low,High,High
3359,79,80,1,10,4,Decreasing,Low,High,Low
3360,48,87,10,1,2,Increasing,High,Low,High
3361,98,93,9,3,4,Decreasing,Medium,Low,Medium
3362,95,44,1,3,1,Decreasing,Low,Low,Low
3363,76,86,5,10,0,Increasing,Medium,High,High
3364,68,21,6,9,3,Decreasing,Medium,High,Low
3365,97,68,9,7,0,Stable,Medium,High,Medium
3366,62,89,5,2,0,Decreasing,High,High,Medium
3367,42,45,6,2,1,Increasing,High,Low,Medium
3368,83,91,0,1,0,Stable,Low,Low,Low
3369,36,46,5,0,0,Stable,High,Low,Low
3370,43,37,10,7,1,Decreasing,High,High,High
3371,48,73,2,8,2,Stable,High,High,High
3372,83,20,0,8,4,Increasing,Medium,Low,High
3373,49,80,7,10,0,Decreasing,High,Low,Medium
3374,58,22,3,7,3,Stable,High,High,High
3375,53,87,9,4,1,Increasing,High,High,Low
3376,92,60,7,0,0,Decreasing,Medium,Low,Low
3377,86,56,9,8,2,Increasing,Low,High,Low
3378,37,70,10,5,2,Stable,High,Low,Medium
3379,91,34,3,6,3,Decreasing,Medium,High,Low
3380,58,27,3,7,0,Decreasing,High,High,Low
3381,46,57,9,4,3,Stable,Low,High,Medium
3382,95,75,3,5,2,Increasing,Medium,High,Low
3383,35,66,5,6,2,Stable,High,Low,High
3384,87,29,8,6,4,Decreasing,Low,Low,High
3385,98,97,4,1,2,Decreasing,Medium,Low,High
3386,57,68,9,10,1,Stable,High,High,High
3387,91,60,7,0,4,Increasing,Low,Low,Medium
3388,70,49,7,7,3,Stable,Low,High,Low
3389,98,24,3,4,2,Increasing,Low,High,Low
3390,70,90,10,9,1,Increasing,Low,High,Low
3391,78,50,9,1,4,Decreasing,Medium,Low,Medium
3392,78,71,8,2,1,Increasing,Low,Low,Medium
3393,32,42,8,5,4,Decreasing,High,High,High
3394,39,67,4,9,4,Increasing,High,High,High
3395,64,59,5,5,4,Increasing,Medium,High,Low
3396,31,25,4,7,3,Decreasing,High,Low,Medium
3397,53,57,2,4,4,Increasing,High,High,High
3398,67,60,10,4,4,Stable,High,Low,Low
3399,51,46,7,6,1,Increasing,High,High,High
3400,55,94,8,9,4,Decreasing,High,Low,Medium
3401,72,88,3,4,3,Decreasing,Low,High,Low
3402,84,76,8,8,1,Stable,Medium,High,Low
3403,68,36,8,5,4,Increasing,Medium,High,High
3404,58,90,6,6,1,Stable,High,High,Medium
3405,49,66,7,7,3,Increasing,Low,Low,Medium
3406,70,98,2,4,1,Stable,Low,High,Medium
3407,83,32,4,10,3,Decreasing,Low,High,Medium
3408,49,30,2,3,2,Decreasing,High,Low,High
3409,48,43,6,7,4,Stable,Medium,High,Low
3410,95,92,5,9,3,Increasing,Medium,Low,High
3411,59,23,10,8,4,Increasing,High,Low,Low
3412,82,65,2,0,3,Decreasing,Low,Low,Medium
3413,63,37,8,2,0,Increasing,Medium,Low,Low
3414,51,62,0,3,0,Stable,Medium,Low,Low
3415,96,99,9,6,0,Stable,Medium,High,Low
3416,35,52,2,5,3,Increasing,High,High,Low
3417,56,29,10,9,4,Decreasing,High,High,High
3418,39,92,9,9,0,Decreasing,High,High,Low
3419,77,78,10,10,4,Decreasing,High,Low,Low
3420,99,50,6,0,3,Decreasing,High,High,High
3421,88,47,2,3,4,Decreasing,Low,High,High
3422,88,79,2,5,4,Stable,Low,High,Medium
3423,31,22,1,2,0,Increasing,High,High,Low
3424,58,74,8,1,1,Stable,High,Low,High
3425,97,33,10,1,2,Decreasing,Medium,Low,Medium
3426,94,77,3,9,3,Decreasing,Medium,High,Medium
3427,55,34,9,3,3,Increasing,High,Low,High
3428,39,21,5,0,3,Increasing,High,Low,Low
3429,82,43,1,9,2,Increasing,Medium,High,High
3430,88,97,8,1,1,Stable,Low,Low,Low
3431,51,83,6,9,4,Increasing,High,High,Low
3432,80,90,9,1,3,Stable,Medium,Low,High
3433,77,43,4,3,4,Decreasing,Medium,Low,Low
3434,50,46,6,3,0,Stable,High,Low,Medium
3435,51,56,3,0,0,Increasing,High,High,Medium
3436,59,58,9,6,0,Stable,High,Low,Medium
3437,54,82,6,6,3,Stable,High,Low,Low
3438,57,98,1,9,2,Stable,High,High,Low
3439,94,45,6,10,3,Increasing,Medium,Low,Low
3440,74,84,3,9,0,Stable,Medium,High,Low
3441,97,23,3,9,0,Increasing,Low,High,High
3442,36,48,0,0,3,Stable,High,Low,High
3443,78,20,2,10,2,Stable,Medium,High,Low
3444,38,69,4,7,2,Stable,High,High,Low
3445,65,30,4,9,4,Increasing,High,High,High
3446,30,93,1,6,1,Increasing,High,High,Low
3447,39,78,3,6,0,Increasing,High,High,High
3448,65,81,0,10,2,Decreasing,High,High,Medium
3449,75,55,8,5,0,Increasing,Medium,High,Medium
3450,61,75,0,3,1,Stable,High,Low,Medium
3451,61,40,5,10,0,Decreasing,Low,High,Low
3452,35,32,6,7,2,Increasing,High,Low,Low
3453,77,28,2,1,4,Increasing,Low,Low,High
3454,67,30,0,6,3,Decreasing,Medium,High,Low
3455,46,94,6,2,3,Decreasing,High,Low,Low
3456,56,89,2,2,2,Increasing,High,High,Low
3457,83,20,9,6,2,Decreasing,Low,Low,Medium
3458,79,89,5,2,1,Stable,High,Low,Low
3459,64,96,5,4,0,Stable,High,High,Medium
3460,54,75,3,7,1,Stable,High,High,High
3461,57,50,10,3,3,Increasing,High,Low,Low
3462,44,56,5,6,0,Stable,High,High,High
3463,33,66,10,6,1,Decreasing,High,High,High
3464,56,97,9,1,3,Stable,High,Low,High
3465,55,66,3,7,0,Decreasing,Low,High,Medium
3466,48,88,7,9,4,Stable,High,High,High
3467,46,77,8,9,4,Decreasing,High,Low,High
3468,72,55,1,8,1,Stable,Low,High,Low
3469,70,51,6,5,2,Stable,Low,Low,Medium
3470,71,83,8,4,0,Stable,High,High,Medium
3471,79,90,8,0,1,Decreasing,Low,High,Low
3472,69,61,4,0,2,Decreasing,High,High,High
3473,68,67,0,8,2,Stable,High,High,Low
3474,52,93,5,3,0,Decreasing,High,Low,Medium
3475,81,49,7,0,0,Decreasing,Low,Low,Medium
3476,76,40,0,10,2,Increasing,Medium,High,Low
3477,92,79,1,9,3,Stable,Medium,High,High
3478,98,32,0,2,1,Decreasing,High,Low,Low
3479,72,20,4,5,0,Decreasing,High,High,Medium
3480,77,84,1,10,2,Decreasing,High,High,High
3481,63,52,9,10,3,Decreasing,Low,High,Low
3482,69,57,9,7,4,Increasing,Medium,Low,High
3483,90,44,3,9,2,Decreasing,High,High,Low
3484,79,45,0,1,3,Decreasing,Low,Low,Medium
3485,96,96,6,7,4,Increasing,Low,Low,Medium
3486,91,78,7,0,3,Stable,Low,Low,Low
3487,87,52,4,10,0,Stable,Low,High,Low
3488,62,60,1,1,2,Increasing,High,Low,High
3489,45,49,7,7,4,Stable,High,Low,Low
3490,77,76,0,6,3,Stable,Medium,High,High
3491,39,68,6,4,4,Increasing,High,High,Low
3492,67,67,0,9,1,Decreasing,Low,High,High
3493,48,91,5,1,2,Increasing,Medium,Low,High
3494,65,68,5,8,0,Increasing,Low,High,High
3495,88,66,4,4,4,Increasing,Medium,High,Low
3496,92,75,1,7,3,Increasing,Medium,High,Medium
3497,75,84,1,3,4,Increasing,Low,Low,Low
3498,32,31,8,8,3,Decreasing,High,Low,Low
3499,94,88,4,9,4,Stable,Medium,High,High
3500,37,25,4,6,0,Increasing,High,Low,High
3501,80,84,6,1,0,Decreasing,High,Low,Low
3502,35,44,5,2,2,Increasing,High,Low,High
3503,68,20,1,1,0,Decreasing,Low,High,High
3504,89,51,10,4,4,Stable,Medium,High,Low
3505,57,22,0,1,4,Decreasing,High,Low,High
3506,83,68,4,4,0,Decreasing,Medium,High,High
3507,66,38,3,8,1,Stable,Low,High,High
3508,38,79,2,1,4,Stable,High,High,High
3509,85,48,1,8,2,Decreasing,Medium,High,High
3510,88,69,9,6,1,Increasing,Low,High,High
3511,31,21,1,6,0,Increasing,High,High,High
3512,90,92,3,4,3,Stable,Medium,High,Low
3513,87,75,1,7,4,Increasing,Low,High,Low
3514,89,36,3,6,3,Stable,Low,High,Low
3515,69,79,2,5,2,Decreasing,High,High,Low
3516,65,55,8,1,1,Decreasing,High,Low,Medium
3517,66,80,6,5,3,Increasing,Medium,High,Medium
3518,47,36,10,1,2,Stable,High,Low,Low
3519,92,68,2,0,3,Increasing,Medium,High,Low
3520,51,95,7,8,3,Increasing,Low,High,Low
